Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,No,Travel_Rarely,809,Research & Development,15,4,Medical,1,1312,1,Female,97,3,4,Manufacturing Director,3,Single,11302,12784,3,Y,Yes,25,4,4,80,1,24,3,3,18,3,12,11
25,No,Non-Travel,1160,Sales,16,1,Life Sciences,1,1313,3,Male,46,3,3,Laboratory Technician,3,Married,4225,16356,6,Y,No,11,3,2,80,0,19,2,3,5,5,5,5
48,No,Travel_Frequently,480,Research & Development,16,3,Medical,1,1314,2,Male,34,3,4,Research Scientist,3,Divorced,12231,17441,8,Y,Yes,13,3,2,80,2,35,3,2,16,16,12,4
38,No,Travel_Rarely,488,Sales,2,5,Marketing,1,1315,4,Female,79,3,3,Human Resources,4,Single,19917,12375,0,Y,No,17,3,1,80,1,22,4,3,1,1,1,1
34,No,Travel_Rarely,338,Research & Development,17,4,Technical Degree,1,1316,3,Male,69,1,2,Sales Representative,3,Married,14612,20216,9,Y,No,13,3,2,80,2,15,5,2,8,8,5,8
40,No,Travel_Rarely,717,Research & Development,11,3,Medical,1,1317,2,Male,75,3,1,Healthcare Representative,3,Married,14349,22667,8,Y,No,15,3,3,80,1,0,3,4,0,0,0,0
54,No,Travel_Rarely,384,Sales,8,4,Other,1,1318,4,Male,80,3,1,Laboratory Technician,1,Single,11943,4627,3,Y,Yes,17,3,4,80,0,29,3,3,2,2,2,2
33,Yes,Travel_Rarely,102,Sales,20,4,Other,1,1319,2,Male,40,3,4,Laboratory Technician,4,Married,19354,12850,7,Y,No,23,3,3,80,3,26,4,4,10,8,10,10
23,No,Travel_Frequently,565,Sales,3,3,Human Resources,1,1320,2,Female,41,3,1,Sales Executive,4,Single,5634,23747,2,Y,No,12,4,3,80,2,1,1,2,17,9,12,17
25,No,Travel_Rarely,1355,Research & Development,29,4,Medical,1,1321,4,Male,42,2,1,Research Scientist,4,Single,9301,20896,1,Y,No,13,4,3,80,3,20,3,4,0,0,0,0
42,Yes,Travel_Rarely,1068,Research & Development,12,3,Life Sciences,1,1322,2,Male,93,1,2,Healthcare Representative,3,Married,10514,7170,7,Y,Yes,14,3,1,80,1,8,4,3,2,2,2,2
35,No,Travel_Frequently,273,Sales,20,3,Life Sciences,1,1323,3,Male,37,3,3,Laboratory Technician,3,Married,4457,18962,7,Y,No,15,3,3,80,1,23,4,3,40,11,13,9
42,No,Travel_Rarely,1212,Sales,16,5,Life Sciences,1,1324,3,Female,94,3,1,Sales Representative,3,Divorced,15687,19142,2,Y,Yes,22,3,1,80,1,40,3,2,4,4,4,4
29,No,Travel_Rarely,1248,Research & Development,14,4,Life Sciences,1,1325,1,Male,38,3,1,Sales Executive,1,Divorced,7056,21932,7,Y,Yes,19,3,4,80,1,38,0,3,3,1,0,3
32,No,Travel_Rarely,944,Sales,16,3,Marketing,1,1326,1,Female,31,2,2,Laboratory Technician,3,Married,2223,19105,5,Y,Yes,19,3,4,80,0,6,0,3,0,0,0,0
43,No,Travel_Rarely,1423,Research & Development,27,1,Medical,1,1327,4,Female,42,2,1,Manufacturing Director,4,Married,10567,11970,9,Y,Yes,14,3,3,80,1,29,3,3,15,15,8,6
58,No,Non-Travel,791,Sales,21,3,Other,1,1328,3,Male,31,3,3,Laboratory Technician,1,Married,8884,6381,8,Y,No,24,3,3,80,3,1,3,2,8,0,7,8
43,No,Travel_Rarely,676,Research & Development,17,4,Life Sciences,1,1329,2,Male,97,3,1,Sales Representative,1,Single,14928,16150,9,Y,Yes,19,3,1,80,1,11,3,4,1,1,1,1
49,No,Travel_Rarely,266,Sales,11,3,Life Sciences,1,1330,2,Male,77,4,3,Human Resources,4,Married,16234,17265,5,Y,No,14,3,4,80,3,12,4,2,12,2,8,4
27,No,Travel_Rarely,484,Research & Development,17,5,Marketing,1,1331,4,Female,32,4,3,Sales Executive,2,Divorced,12824,11530,7,Y,No,12,4,4,80,0,2,5,2,8,1,3,1
33,Yes,Non-Travel,310,Sales,19,4,Life Sciences,1,1332,4,Female,97,4,2,Sales Executive,3,Single,6488,7260,1,Y,Yes,20,3,4,80,3,39,6,2,9,9,9,2
24,No,Travel_Rarely,325,Research & Development,22,3,Life Sciences,1,1333,3,Male,35,4,1,Sales Executive,4,Single,1181,12460,0,Y,No,11,3,2,80,1,17,4,4,40,0,14,13
34,No,Travel_Rarely,104,Research & Development,1,1,Other,1,1334,4,Male,34,3,2,Manufacturing Director,2,Married,18279,22352,9,Y,Yes,17,3,2,80,2,38,3,3,0,0,0,0
40,No,Travel_Rarely,473,Research & Development,27,3,Marketing,1,1335,4,Male,32,2,2,Research Scientist,4,Single,17053,13060,9,Y,No,14,3,3,80,1,5,2,3,32,6,11,12
43,Yes,Travel_Rarely,712,Research & Development,12,3,Life Sciences,1,1336,2,Female,39,3,1,Healthcare Representative,3,Married,7272,15077,1,Y,No,22,3,4,80,3,26,3,3,25,1,5,16
38,No,Travel_Rarely,217,Research & Development,15,3,Technical Degree,1,1337,1,Male,72,2,3,Research Scientist,4,Married,12630,14404,3,Y,No,18,3,4,80,1,14,3,3,5,1,5,3
39,No,Travel_Rarely,1395,Research & Development,18,3,Marketing,1,1338,2,Male,48,3,2,Manufacturing Director,4,Married,10610,13484,9,Y,No,18,4,3,80,1,14,6,1,29,14,13,14
24,No,Travel_Rarely,548,Research & Development,28,3,Marketing,1,1339,4,Male,43,2,3,Healthcare Representative,4,Single,8065,23018,8,Y,No,22,3,4,80,0,18,2,1,13,4,1,13
31,No,Travel_Rarely,1493,Sales,23,2,Technical Degree,1,1340,4,Female,50,3,1,Laboratory Technician,1,Divorced,15254,15158,6,Y,No,18,3,4,80,1,37,4,1,30,12,9,8
32,No,Travel_Frequently,1378,Research & Development,14,2,Life Sciences,1,1341,3,Female,72,3,1,Laboratory Technician,2,Single,16687,12330,8,Y,Yes,16,3,2,80,2,19,6,3,10,10,3,2
24,No,Travel_Rarely,1442,Research & Development,1,3,Medical,1,1342,1,Male,57,2,5,Sales Executive,1,Divorced,1269,9570,8,Y,No,19,3,4,80,0,19,4,3,2,2,1,1
26,No,Travel_Rarely,516,Sales,13,2,Life Sciences,1,1343,3,Female,50,3,2,Research Scientist,3,Married,2361,2801,8,Y,No,24,3,2,80,2,17,4,3,10,10,10,6
25,No,Travel_Rarely,1220,Sales,15,3,Life Sciences,1,1344,4,Male,65,4,2,Laboratory Technician,4,Divorced,6252,10718,7,Y,No,14,3,3,80,0,33,2,3,1,0,1,1
40,Yes,Non-Travel,993,Sales,7,3,Human Resources,1,1345,4,Female,53,3,2,Laboratory Technician,3,Married,10700,18419,5,Y,No,15,3,2,80,3,38,0,2,1,1,1,1
46,No,Travel_Rarely,1149,Research & Development,15,3,Medical,1,1346,1,Male,83,4,1,Sales Representative,4,Single,13574,2141,9,Y,Yes,14,3,3,80,3,36,2,2,13,13,8,13
35,No,Travel_Frequently,764,Sales,20,1,Marketing,1,1347,3,Female,67,2,3,Sales Representative,2,Divorced,18215,4008,6,Y,No,15,3,4,80,1,34,4,2,35,16,14,2
48,No,Travel_Frequently,1175,Sales,10,4,Technical Degree,1,1348,1,Male,46,2,1,Manager,2,Married,17924,19583,1,Y,No,12,4,3,80,0,37,2,2,10,7,10,8
47,Yes,Travel_Rarely,819,Sales,14,3,Other,1,1349,4,Male,51,3,2,Research Scientist,4,Single,1175,21658,0,Y,No,15,3,1,80,1,37,3,2,21,10,4,7
56,No,Non-Travel,1460,Research & Development,6,3,Technical Degree,1,1350,3,Female,74,3,2,Healthcare Representative,3,Single,13532,17484,4,Y,No,20,3,2,80,0,0,3,3,1,1,1,1
52,No,Travel_Rarely,1204,Research & Development,14,4,Medical,1,1351,2,Male,90,3,4,Research Scientist,4,Married,18448,19045,7,Y,No,18,3,3,80,1,11,3,3,13,5,2,13
35,No,Travel_Rarely,1152,Research & Development,24,2,Life Sciences,1,1352,4,Male,40,3,2,Research Scientist,2,Married,2263,10765,2,Y,No,19,3,3,80,0,4,3,3,17,5,0,7
59,No,Travel_Frequently,372,Sales,25,3,Life Sciences,1,1353,1,Male,90,3,1,Research Scientist,4,Married,5295,19344,6,Y,No,17,3,3,80,1,26,6,3,0,0,0,0
56,No,Travel_Rarely,663,Sales,22,4,Life Sciences,1,1354,4,Male,67,4,2,Sales Executive,3,Married,9018,13546,4,Y,Yes,17,3,1,80,0,38,0,2,0,0,0,0
34,No,Travel_Rarely,905,Research & Development,12,4,Life Sciences,1,1355,2,Male,95,3,1,Research Scientist,4,Married,5016,3122,9,Y,Yes,24,3,4,80,0,19,3,3,19,9,2,17
31,No,Travel_Rarely,348,Research & Development,11,5,Medical,1,1356,3,Male,62,2,1,Laboratory Technician,1,Married,16001,3907,7,Y,No,16,3,4,80,0,39,3,3,6,6,6,6
48,No,Travel_Rarely,488,Research & Development,29,4,Medical,1,1357,4,Female,72,3,1,Research Director,3,Married,8767,22206,5,Y,Yes,12,3,3,80,1,18,3,3,5,5,3,5
41,No,Travel_Frequently,803,Sales,25,2,Other,1,1358,3,Female,60,2,2,Research Scientist,4,Single,10732,7607,5,Y,No,20,3,4,80,1,37,3,3,33,2,1,14
52,No,Travel_Rarely,660,Research & Development,20,1,Marketing,1,1359,3,Male,64,3,1,Sales Representative,4,Divorced,15599,22004,6,Y,Yes,22,3,4,80,0,14,4,3,40,1,7,6
51,No,Travel_Rarely,1074,Research & Development,22,3,Medical,1,1360,3,Male,66,2,2,Research Scientist,1,Single,16647,23281,6,Y,No,21,3,3,80,1,5,4,3,19,3,2,1
20,No,Travel_Rarely,1486,Sales,24,3,Life Sciences,1,1361,2,Female,76,3,4,Sales Executive,2,Married,13243,25047,3,Y,No,20,3,3,80,3,8,2,2,20,7,13,1
54,Yes,Travel_Rarely,1085,Sales,25,2,Life Sciences,1,1362,3,Male,52,2,3,Laboratory Technician,3,Married,15020,3144,9,Y,No,23,3,4,80,0,35,4,3,2,2,2,2
60,No,Travel_Frequently,453,Research & Development,19,4,Life Sciences,1,1363,4,Male,65,1,1,Manufacturing Director,1,Married,8898,26796,9,Y,Yes,19,3,2,80,2,22,5,4,2,1,2,2
57,No,Travel_Rarely,1381,Research & Development,2,3,Marketing,1,1364,4,Female,69,3,1,Sales Executive,4,Single,13025,8372,9,Y,No,24,3,3,80,1,9,2,3,39,15,10,11
43,Yes,Non-Travel,1347,Research & Development,22,3,Life Sciences,1,1365,4,Female,44,3,2,Research Scientist,1,Single,16424,13892,7,Y,No,15,3,4,80,0,0,3,2,15,5,1,14
40,No,Travel_Rarely,854,Research & Development,20,4,Marketing,1,1366,3,Male,66,3,4,Laboratory Technician,2,Married,5753,20130,5,Y,No,16,3,2,80,1,10,3,3,15,7,0,12
56,No,Travel_Frequently,882,Research & Development,1,4,Medical,1,1367,4,Male,33,3,1,Research Scientist,3,Divorced,10805,16821,7,Y,No,11,3,4,80,1,19,2,4,3,2,3,3
32,No,Travel_Rarely,1126,Sales,8,3,Life Sciences,1,1368,4,Male,51,2,3,Healthcare Representative,3,Married,12974,26677,6,Y,No,15,3,3,80,2,27,3,2,29,10,13,6
21,No,Travel_Rarely,647,Research & Development,25,4,Life Sciences,1,1369,3,Female,51,3,2,Laboratory Technician,4,Married,5296,6802,0,Y,No,16,3,3,80,0,21,2,3,0,0,0,0
46,No,Travel_Rarely,180,Research & Development,14,4,Medical,1,1370,1,Male,46,2,2,Sales Executive,4,Single,2011,11570,3,Y,No,20,3,3,80,3,19,5,2,3,3,1,3
39,No,Travel_Rarely,1361,Sales,9,3,Medical,1,1371,3,Female,67,4,4,Sales Representative,1,Single,14598,7412,6,Y,No,21,3,3,80,1,37,3,2,1,1,1,1
42,Yes,Travel_Rarely,435,Research & Development,2,1,Marketing,1,1372,4,Male,53,3,3,Research Scientist,4,Single,13931,7953,8,Y,No,12,3,4,80,1,15,6,3,16,4,12,0
30,No,Non-Travel,990,Sales,25,1,Marketing,1,1373,3,Male,35,2,3,Healthcare Representative,2,Single,1093,14767,1,Y,No,17,3,3,80,0,1,1,3,16,2,3,6
35,No,Travel_Rarely,1474,Research & Development,23,3,Medical,1,1374,4,Male,97,3,1,Healthcare Representative,3,Married,14024,25093,4,Y,No,24,3,4,80,0,24,2,2,8,8,8,8
50,No,Travel_Rarely,1223,Research & Development,5,3,Technical Degree,1,1375,2,Female,35,4,2,Research Director,1,Single,16382,26848,8,Y,No,14,4,3,80,1,26,3,3,0,0,0,0
33,No,Travel_Rarely,1207,Research & Development,23,5,Medical,1,1376,4,Male,55,3,2,Laboratory Technician,1,Single,6165,8687,8,Y,No,15,3,3,80,1,2,5,3,28,11,14,4
59,No,Travel_Rarely,603,Research & Development,29,4,Other,1,1377,3,Male,70,3,1,Manufacturing Director,2,Married,8203,22073,5,Y,No,13,3,4,80,2,22,3,1,36,3,0,14
19,No,Travel_Rarely,866,Sales,25,4,Life Sciences,1,1378,3,Female,67,3,2,Research Scientist,2,Divorced,6792,7004,6,Y,No,15,3,2,80,1,31,4,4,2,2,2,2
52,No,Travel_Frequently,1022,Research & Development,8,4,Marketing,1,1379,1,Female,72,2,1,Manufacturing Director,4,Divorced,6704,5348,8,Y,Yes,22,4,4,80,0,16,3,2,25,10,4,9
59,No,Non-Travel,651,Research & Development,16,4,Life Sciences,1,1380,1,Male,82,3,1,Laboratory Technician,4,Married,13366,6547,9,Y,No,14,3,1,80,1,39,1,3,38,1,0,1
51,No,Travel_Rarely,115,Research & Development,22,3,Life Sciences,1,1381,4,Male,44,3,1,Laboratory Technician,4,Single,17546,20901,7,Y,No,22,3,4,80,0,19,4,2,4,4,4,4
47,No,Travel_Rarely,493,Human Resources,16,2,Life Sciences,1,1382,4,Female,85,3,3,Manager,3,Married,10662,26586,9,Y,No,24,3,3,80,1,29,4,3,1,1,1,1
30,No,Travel_Rarely,1472,Research & Development,13,4,Medical,1,1383,3,Female,85,3,4,Sales Executive,2,Single,3028,23275,5,Y,No,20,4,4,80,2,27,1,3,38,5,13,14
30,No,Travel_Rarely,411,Sales,20,3,Life Sciences,1,1384,1,Male,60,3,2,Sales Representative,2,Married,17164,25459,5,Y,No,16,4,4,80,1,22,2,3,0,0,0,0
35,No,Travel_Rarely,487,Research & Development,29,3,Life Sciences,1,1385,3,Female,86,3,2,Manager,2,Married,1579,10031,6,Y,No,12,3,1,80,2,18,3,3,3,3,3,3
49,No,Travel_Rarely,1334,Sales,15,3,Other,1,1386,1,Male,80,3,1,Laboratory Technician,2,Married,8931,25159,6,Y,Yes,13,3,1,80,3,24,3,3,17,17,4,2
49,No,Travel_Rarely,1482,Sales,1,4,Technical Degree,1,1387,2,Female,53,3,4,Laboratory Technician,3,Divorced,17209,23355,1,Y,Yes,22,3,3,80,1,23,4,3,11,11,2,11
52,No,Travel_Rarely,1075,Research & Development,22,3,Marketing,1,1388,4,Male,87,4,2,Research Scientist,3,Married,12778,6271,8,Y,Yes,25,3,3,80,0,0,3,2,15,8,2,6
56,No,Travel_Frequently,1219,Human Resources,3,4,Technical Degree,1,1389,4,Male,33,3,3,Human Resources,2,Married,7162,5523,3,Y,No,20,3,2,80,1,27,4,3,16,16,12,16
46,No,Travel_Rarely,1218,Sales,6,2,Other,1,1390,1,Male,39,3,3,Sales Executive,1,Single,11310,2278,9,Y,No,11,4,1,80,0,28,4,3,15,3,10,15
46,No,Travel_Rarely,441,Research & Development,22,4,Medical,1,1391,3,Female,92,3,1,Laboratory Technician,1,Divorced,6516,5227,8,Y,No,17,3,3,80,1,34,4,2,4,3,4,4
33,No,Travel_Rarely,698,Sales,14,1,Life Sciences,1,1392,2,Female,44,4,2,Manufacturing Director,2,Single,5878,7072,9,Y,No,19,3,1,80,2,16,3,1,3,3,1,1
27,No,Travel_Rarely,858,Research & Development,4,4,Technical Degree,1,1393,1,Male,92,3,4,Research Director,1,Divorced,16600,10792,2,Y,Yes,12,3,4,80,1,10,4,2,6,6,6,4
47,No,Non-Travel,1147,Research & Development,18,1,Marketing,1,1394,2,Male,48,3,1,Manager,4,Single,4664,24615,4,Y,No,17,3,4,80,2,36,4,2,22,1,8,12
42,No,Travel_Frequently,392,Research & Development,15,4,Medical,1,1395,3,Male,92,4,2,Manufacturing Director,1,Single,17356,15867,4,Y,No,25,3,4,80,2,6,4,3,35,5,6,10
56,No,Travel_Frequently,407,Sales,9,1,Medical,1,1396,1,Female,85,3,4,Sales Executive,4,Divorced,3501,20410,6,Y,Yes,13,3,1,80,2,25,4,3,6,6,0,0
37,No,Travel_Rarely,735,Research & Development,18,2,Medical,1,1397,3,Female,50,3,1,Research Scientist,2,Single,13313,8268,3,Y,Yes,15,3,1,80,0,22,2,3,0,0,0,0
22,No,Travel_Frequently,1253,Human Resources,3,3,Other,1,1398,1,Female,63,3,3,Sales Executive,1,Divorced,7521,23890,3,Y,Yes,16,3,3,80,2,17,3,4,35,4,3,17
18,No,Travel_Rarely,726,Research & Development,10,3,Life Sciences,1,1399,2,Male,46,3,4,Sales Representative,4,Single,16252,19674,0,Y,Yes,18,3,4,80,1,28,3,2,0,0,0,0
47,No,Travel_Frequently,1040,Research & Development,17,2,Other,1,1400,2,Female,47,3,3,Healthcare Representative,3,Divorced,9783,13971,5,Y,No,14,3,3,80,0,38,2,2,1,1,1,1
20,Yes,Travel_Rarely,1398,Research & Development,7,3,Other,1,1401,4,Male,95,4,1,Healthcare Representative,2,Married,5359,23725,3,Y,No,12,4,3,80,3,33,4,3,28,8,12,10
31,No,Non-Travel,949,Sales,15,4,Medical,1,1402,4,Male,80,4,1,Manufacturing Director,4,Married,11891,22659,9,Y,No,13,3,1,80,3,37,3,4,9,9,2,9
47,No,Non-Travel,543,Research & Development,1,3,Medical,1,1403,4,Male,94,2,1,Laboratory Technician,1,Married,5665,19816,9,Y,Yes,18,3,3,80,1,7,3,3,4,3,1,4
21,No,Travel_Frequently,604,Research & Development,27,1,Life Sciences,1,1404,3,Male,72,3,3,Sales Executive,2,Single,9520,24649,4,Y,No,17,3,3,80,2,20,3,3,34,16,14,2
35,No,Travel_Rarely,231,Sales,25,4,Life Sciences,1,1405,2,Female,86,3,3,Research Scientist,4,Divorced,18830,16551,8,Y,No,16,3,1,80,0,20,3,3,37,1,0,10
54,No,Travel_Rarely,1257,Research & Development,27,1,Life Sciences,1,1406,3,Female,39,4,2,Sales Executive,4,Single,17424,15656,3,Y,No,15,3,3,80,1,35,0,3,4,4,2,4
42,No,Travel_Frequently,698,Sales,11,3,Marketing,1,1407,1,Male,66,3,1,Healthcare Representative,2,Married,1723,21098,0,Y,Yes,21,3,3,80,0,16,2,3,28,14,6,5
18,No,Travel_Rarely,963,Research & Development,17,2,Medical,1,1408,4,Male,77,3,1,Sales Executive,1,Married,16098,8640,8,Y,No,15,3,3,80,1,15,4,3,14,7,9,14
32,No,Travel_Frequently,694,Research & Development,5,3,Life Sciences,1,1409,3,Male,98,1,3,Healthcare Representative,4,Married,10240,13800,4,Y,Yes,11,3,3,80,1,14,2,1,3,3,3,3
26,Yes,Travel_Rarely,1100,Research & Development,7,2,Life Sciences,1,1410,2,Male,85,3,3,Healthcare Representative,2,Single,17801,24409,9,Y,Yes,24,3,4,80,0,14,2,4,35,8,9,17
32,No,Travel_Rarely,426,Research & Development,19,5,Other,1,1411,3,Male,65,2,4,Laboratory Technician,1,Single,16172,12446,6,Y,Yes,16,3,3,80,1,39,3,2,0,0,0,0
41,No,Non-Travel,1194,Sales,25,2,Life Sciences,1,1412,3,Male,60,3,3,Sales Executive,3,Single,17017,3823,2,Y,No,23,3,3,80,0,16,2,4,3,3,3,2
21,No,Travel_Rarely,549,Research & Development,24,2,Human Resources,1,1413,4,Female,84,3,3,Research Scientist,4,Divorced,8355,11703,3,Y,No,19,3,4,80,0,0,1,2,5,1,5,5
29,No,Travel_Rarely,920,Sales,29,2,Life Sciences,1,1414,3,Female,67,3,3,Research Scientist,1,Single,9047,14300,9,Y,No,18,3,4,80,1,12,3,3,15,1,0,3
54,No,Travel_Rarely,1290,Research & Development,15,4,Medical,1,1415,3,Female,44,3,2,Healthcare Representative,4,Divorced,18520,2112,8,Y,No,22,3,3,80,1,37,1,4,0,0,0,0
54,No,Travel_Rarely,810,Sales,3,3,Life Sciences,1,1416,2,Female,45,4,2,Sales Executive,3,Single,9907,24449,9,Y,No,20,3,2,80,1,9,0,2,30,7,7,0
60,No,Travel_Frequently,366,Research & Development,15,4,Medical,1,1417,4,Female,82,3,4,Manager,3,Single,13040,18942,0,Y,Yes,25,3,4,80,0,32,4,3,13,5,7,13
23,No,Travel_Rarely,713,Research & Development,5,4,Medical,1,1418,3,Male,85,2,2,Healthcare Representative,4,Married,12224,10976,4,Y,No,11,3,2,80,1,25,3,3,3,3,3,1
56,Yes,Non-Travel,1467,Research & Development,23,4,Life Sciences,1,1419,3,Female,36,4,2,Sales Executive,4,Single,12860,18362,7,Y,Yes,21,3,4,80,0,11,3,1,13,10,11,2
41,Yes,Travel_Frequently,933,Research & Development,12,4,Medical,1,1420,1,Male,86,3,1,Healthcare Representative,2,Married,1791,7404,9,Y,Yes,23,3,1,80,1,18,3,4,9,5,8,9
28,No,Travel_Rarely,1403,Research & Development,20,2,Medical,1,1421,4,Female,84,3,1,Manufacturing Director,1,Divorced,6309,15898,6,Y,No,16,3,4,80,3,14,5,2,4,4,4,4
30,No,Travel_Frequently,775,Research & Development,5,4,Marketing,1,1422,2,Male,81,2,2,Healthcare Representative,4,Single,19572,26557,3,Y,No,13,3,3,80,0,4,4,3,0,0,0,0
51,Yes,Travel_Rarely,258,Sales,3,2,Marketing,1,1423,3,Female,33,2,1,Sales Executive,3,Divorced,2187,13347,6,Y,Yes,16,3,4,80,1,1,3,3,9,9,9,9
42,No,Travel_Rarely,352,Research & Development,9,4,Life Sciences,1,1424,4,Male,72,1,1,Sales Executive,3,Married,3415,22498,0,Y,No,19,4,3,80,0,13,2,3,0,0,0,0
24,No,Non-Travel,979,Sales,26,3,Medical,1,1425,4,Male,69,2,2,Research Scientist,3,Single,14555,18640,5,Y,No,16,3,4,80,1,28,2,3,22,18,2,1
21,No,Travel_Rarely,631,Sales,9,4,Other,1,1426,3,Male,59,3,1,Research Scientist,4,Single,13461,11921,8,Y,Yes,25,3,2,80,1,40,4,3,0,0,0,0
25,No,Travel_Rarely,428,Research & Development,7,3,Human Resources,1,1427,4,Male,39,2,3,Manager,4,Divorced,3733,13032,2,Y,No,18,3,2,80,3,0,3,4,6,6,6,1
37,No,Travel_Rarely,1062,Sales,26,3,Other,1,1428,1,Female,36,3,2,Healthcare Representative,4,Single,3544,2388,3,Y,No,24,3,1,80,1,12,2,2,6,4,6,6
46,No,Travel_Rarely,996,Sales,2,4,Life Sciences,1,1429,4,Male,65,3,2,Research Director,3,Divorced,11149,9334,7,Y,No,25,3,4,80,1,31,5,3,9,9,6,9
27,No,Travel_Rarely,198,Sales,23,1,Marketing,1,1430,3,Male,64,3,1,Sales Executive,2,Married,2210,8938,4,Y,Yes,16,3,3,80,1,33,3,3,0,0,0,0
60,No,Travel_Frequently,614,Sales,23,2,Medical,1,1431,3,Female,68,4,1,Sales Executive,3,Single,11020,3679,4,Y,No,16,3,3,80,0,13,3,2,2,1,2,2
51,No,Travel_Rarely,317,Sales,27,3,Life Sciences,1,1432,4,Female,65,2,2,Healthcare Representative,3,Married,3898,21858,0,Y,No,25,3,3,80,3,37,4,3,2,2,2,2
43,Yes,Travel_Rarely,1257,Human Resources,21,5,Technical Degree,1,1433,4,Male,49,3,3,Research Scientist,3,Divorced,18037,12635,5,Y,No,17,3,4,80,1,37,4,3,11,5,7,11
58,No,Travel_Rarely,1385,Sales,16,1,Medical,1,1434,2,Male,78,3,3,Research Scientist,3,Married,11560,7521,1,Y,Yes,21,3,3,80,0,40,4,3,3,3,3,3
20,No,Travel_Rarely,226,Research & Development,9,1,Life Sciences,1,1435,4,Male,88,2,1,Laboratory Technician,1,Married,13673,25290,0,Y,No,23,3,3,80,1,14,5,2,1,1,1,1
23,No,Travel_Rarely,1207,Sales,13,1,Life Sciences,1,1436,1,Female,78,3,2,Sales Executive,3,Divorced,16713,17714,5,Y,No,20,3,4,80,1,38,5,2,0,0,0,0
22,Yes,Travel_Rarely,1408,Research & Development,28,1,Technical Degree,1,1437,4,Female,55,3,1,Manufacturing Director,4,Single,5329,18672,4,Y,No,21,3,4,80,0,5,5,2,25,5,3,17
22,No,Travel_Rarely,160,Sales,27,4,Life Sciences,1,1438,3,Female,65,3,5,Research Scientist,4,Divorced,4097,11127,4,Y,No,14,3,2,80,1,28,3,2,38,10,2,10
40,No,Travel_Rarely,262,Human Resources,19,4,Life Sciences,1,1439,1,Male,72,3,4,Manufacturing Director,3,Divorced,9697,16248,8,Y,Yes,23,3,1,80,1,36,3,2,16,8,5,8
26,No,Travel_Rarely,385,Research & Development,20,3,Medical,1,1440,3,Male,72,3,2,Manager,1,Married,11217,18430,9,Y,No,23,3,1,80,1,18,2,3,5,5,5,5
52,No,Travel_Rarely,207,Sales,17,3,Life Sciences,1,1441,3,Male,62,1,2,Sales Executive,3,Divorced,9673,14293,9,Y,No,18,3,3,80,0,0,4,3,1,1,1,1
37,No,Non-Travel,1230,Research & Development,6,4,Other,1,1442,3,Female,74,3,3,Research Director,4,Married,11089,14870,2,Y,No,25,3,3,80,3,20,2,4,7,1,7,7
59,No,Non-Travel,329,Research & Development,4,2,Medical,1,1443,2,Male,74,1,3,Laboratory Technician,3,Married,8934,24821,0,Y,No,14,3,3,80,0,38,3,3,6,6,6,6
52,Yes,Travel_Rarely,419,Sales,1,3,Medical,1,1444,2,Male,44,3,2,Research Director,4,Married,2169,5025,7,Y,No,25,4,4,80,1,17,0,2,5,5,2,4
35,No,Non-Travel,903,Research & Development,18,3,Other,1,1445,4,Male,46,3,4,Sales Executive,3,Married,11723,16937,4,Y,No,17,3,3,80,1,26,3,1,5,2,5,0
34,No,Travel_Frequently,975,Research & Development,19,1,Medical,1,1446,2,Male,41,2,2,Manufacturing Director,2,Married,5321,25519,4,Y,No,11,3,4,80,0,27,4,3,7,7,7,7
41,Yes,Travel_Rarely,573,Research & Development,9,3,Life Sciences,1,1447,3,Female,51,3,2,Research Scientist,4,Single,9396,7793,7,Y,No,22,3,3,80,0,7,2,3,0,0,0,0
20,No,Travel_Rarely,1181,Research & Development,13,3,Technical Degree,1,1448,4,Male,52,4,3,Healthcare Representative,1,Married,19641,26749,7,Y,No,19,3,2,80,0,30,4,3,0,0,0,0
49,No,Travel_Frequently,726,Research & Development,8,1,Medical,1,1449,1,Male,41,3,2,Manufacturing Director,3,Single,18944,23318,1,Y,No,20,3,3,80,0,11,3,3,0,0,0,0
52,No,Travel_Rarely,114,Research & Development,23,2,Life Sciences,1,1450,3,Male,97,3,3,Laboratory Technician,2,Single,3456,9730,2,Y,Yes,19,3,4,80,0,5,3,2,2,2,1,2
55,No,Travel_Rarely,1143,Research & Development,13,4,Marketing,1,1451,3,Female,80,3,1,Sales Representative,1,Married,5318,3954,9,Y,Yes,17,3,1,80,1,25,5,3,3,3,3,3
30,No,Travel_Frequently,795,Research & Development,15,1,Technical Degree,1,1452,3,Male,42,4,1,Research Scientist,3,Divorced,11589,24039,9,Y,No,18,3,3,80,1,15,3,3,1,1,1,1
